Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
South Yarra,22/49 Walsh St,1,u,567500,S,hockingstuart,19.11.2016,3.Mar,3141,1,1,1,0,56,1970,Melbourne,-378.368,1.449.848,Southern Metropolitan,14887
South Yarra,3/38 Arnold St,1,u,540000,S,hockingstuart,22.05.2016,3.Mar,3141,1,1,1,480,53,1930,Melbourne,-378.356,1.449.767,Southern Metropolitan,14887
South Yarra,21/33 Murphy St,2,u,803000,S,hockingstuart,22.05.2016,3.Mar,3141,2,1,1,0,,,Stonnington,-378.374,1.449.903,Southern Metropolitan,14887
South Yarra,29 Nicholson St,3,t,2010000,VB,Kay,22.05.2016,3.Mar,3141,3,2,1,163,207,2016,Stonnington,-378.425,1.449.877,Southern Metropolitan,14887
South Yarra,62 Powell St,3,h,1945000,S,Jellis,22.05.2016,3.Mar,3141,3,2,1,194,148,1890,Stonnington,-378.395,1.449.898,Southern Metropolitan,14887
South Yarra,21 Ralston St,3,h,906000,S,Jellis,22.05.2016,3.Mar,3141,3,1,0,154,88,1920,Stonnington,-378.395,1.449.868,Southern Metropolitan,14887
South Yarra,24/384 Toorak Rd,1,u,367000,S,hockingstuart,22.05.2016,3.Mar,3141,1,1,0,0,42,1950,Stonnington,-378.406,1.450.035,Southern Metropolitan,14887
South Yarra,39 Hardy St,2,h,1130000,S,hockingstuart,22.08.2016,3.Mar,3141,2,1,1,132,77,1900,Stonnington,-378.446,1.449.896,Southern Metropolitan,14887
South Yarra,19/47 Rockley Rd,2,u,500000,VB,Abercromby's,22.08.2016,3.Mar,3141,2,1,1,0,73,1980,Stonnington,-37.835,1.450.002,Southern Metropolitan,14887
South Yarra,1/949 Punt Rd,1,u,310000,SP,hockingstuart,23.04.2016,3.Mar,3141,1,1,1,0,37,1970,Melbourne,-378.319,1.449.876,Southern Metropolitan,14887
South Yarra,8 Cliff St,2,h,1100000,VB,Fletchers,24.09.2016,3.Mar,3141,2,1,0,176,81,1930,Stonnington,-378.436,1.449.925,Southern Metropolitan,14887
South Yarra,7/48 Cromwell Rd,1,u,410000,S,hockingstuart,24.09.2016,3.Mar,3141,1,1,0,0,48,1960,Stonnington,-378.427,1.450.006,Southern Metropolitan,14887
South Yarra,9 Moore St,3,h,1125000,PI,Thomson,24.09.2016,3.Mar,3141,2,1,0,146,89,1910,Stonnington,-378.454,1.449.888,Southern Metropolitan,14887
South Yarra,202/800 Chapel St,2,u,840000,S,Beller,25.02.2017,3.Mar,3141,2,2,1,0,92,2002,Stonnington,-378.361,1.449.966,Southern Metropolitan,14887
South Yarra,1/35 Cromwell Rd,3,h,1400000,VB,Marshall,25.02.2017,3.Mar,3141,3,2,2,0,172,2005,Stonnington,-378.433,1.450.001,Southern Metropolitan,14887
South Yarra,12/2 Gordon Gr,2,u,635000,S,Beller,25.02.2017,3.Mar,3141,2,1,1,855,,,Stonnington,-378.336,1.449.882,Southern Metropolitan,14887
South Yarra,4/30 Murphy St,2,u,680500,S,Williams,25.02.2017,3.Mar,3141,2,1,1,0,70,1970,Stonnington,-37.837,1.449.907,Southern Metropolitan,14887
South Yarra,334 Punt Rd,3,h,1800000,VB,Jellis,25.02.2017,3.Mar,3141,3,2,3,510,,1900,Stonnington,-378.418,144.986,Southern Metropolitan,14887
South Yarra,16h Stables La,1,u,280000,PI,Marshall,25.02.2017,3.Mar,3141,1,1,0,0,35,1910,Stonnington,-378.423,144.997,Southern Metropolitan,14887
South Yarra,8/27 Kensington Rd,2,u,613000,S,hockingstuart,26.07.2016,3.Mar,3141,2,1,1,0,,,Stonnington,-37.838,1.450.011,Southern Metropolitan,14887
South Yarra,4/943 Punt Rd,2,u,520000,SP,hockingstuart,26.07.2016,3.Mar,3141,2,1,1,0,62,1890,Melbourne,-378.323,1.449.876,Southern Metropolitan,14887
South Yarra,504/79 River St,2,u,827000,S,hockingstuart,26.07.2016,3.Mar,3141,2,2,2,17200,,2000,Stonnington,-378.361,1.449.966,Southern Metropolitan,14887
South Yarra,702/700 Chapel St,1,u,510000,SP,hockingstuart,27.06.2016,3.Mar,3141,1,1,1,0,,2000,Stonnington,-378.361,1.449.966,Southern Metropolitan,14887
South Yarra,6 Cliff St,2,h,1200000,PI,Jellis,27.06.2016,3.Mar,3141,2,1,0,176,84,1940,Stonnington,-378.436,1.449.925,Southern Metropolitan,14887
South Yarra,13/4 Gordon Gr,2,u,480000,S,Ray,27.06.2016,3.Mar,3141,2,1,1,0,61,1965,Stonnington,-378.337,1.449.886,Southern Metropolitan,14887
South Yarra,1/271 Williams Rd,2,u,660000,S,hockingstuart,27.06.2016,3.Mar,3141,2,1,1,0,,,Stonnington,-378.414,1.450.043,Southern Metropolitan,14887
South Yarra,6/16 Cromwell Rd,2,u,470000,VB,Jellis,27.11.2016,3.Mar,3141,2,1,1,0,,1970,Stonnington,-37.845,1.450.001,Southern Metropolitan,14887
South Yarra,11/274 Domain Rd,2,u,621500,S,hockingstuart,27.11.2016,3.Mar,3141,2,1,1,0,,,Stonnington,-37.835,1.449.905,Southern Metropolitan,14887
South Yarra,7 Motherwell St,4,h,2667000,S,Kay,27.11.2016,3.Mar,3141,4,3,2,446,,1900,Stonnington,-378.454,1.449.989,Southern Metropolitan,14887
South Yarra,68 Oban St,3,h,2200000,PI,Jellis,27.11.2016,3.Mar,3141,3,2,0,358,238,1915,Stonnington,-378.425,1.450.031,Southern Metropolitan,14887
South Yarra,366 Toorak Rd,3,h,1700000,S,Morrison,27.11.2016,3.Mar,3141,3,1,1,178,172,1894,Stonnington,-378.404,1.450.022,Southern Metropolitan,14887
South Yarra,2a Alexandra St,3,h,1056800,S,Jellis,28.05.2016,3.Mar,3141,3,2,1,90,,,Stonnington,-378.406,1.449.864,Southern Metropolitan,14887
South Yarra,40 Fawkner St,3,h,2400000,PI,Williams,28.05.2016,3.Mar,3141,3,2,1,350,,,Stonnington,-378.422,1.449.884,Southern Metropolitan,14887
South Yarra,3/4 Gordon Gr,1,u,410000,S,Biggin,28.05.2016,3.Mar,3141,1,1,1,0,,,Stonnington,-378.337,1.449.886,Southern Metropolitan,14887
South Yarra,9/501 Punt Rd,1,u,260800,S,Williams,28.05.2016,3.Mar,3141,2,1,0,0,,1960,Melbourne,-378.437,1.449.852,Southern Metropolitan,14887
South Yarra,33 Tyrone St,2,h,1200000,S,LITTLE,28.05.2016,3.Mar,3141,2,1,1,163,86,1900,Stonnington,-378.446,1.449.879,Southern Metropolitan,14887
South Yarra,36 Tyrone St,3,h,1540000,S,Marshall,28.05.2016,3.Mar,3141,3,2,1,149,140,2003,Stonnington,-378.448,1.449.882,Southern Metropolitan,14887
South Yarra,9/210 Domain Rd,2,u,826000,S,Jellis,28.08.2016,3.Mar,3141,2,1,1,0,79,1970,Melbourne,-378.342,1.449.842,Southern Metropolitan,14887
South Yarra,2/28 Tivoli Pl,2,u,910000,S,Williams,28.08.2016,3.Mar,3141,2,0,0,0,,,Melbourne,-378.357,1.449.859,Southern Metropolitan,14887
South Yarra,2/28 Walsh St,3,t,1715000,S,Williams,28.08.2016,3.Mar,3141,2,2,2,0,,,Melbourne,-378.374,1.449.852,Southern Metropolitan,14887
South Yarra,12 Witchwood Cl,3,h,1700000,SP,Biggin,28.08.2016,3.Mar,3141,2,2,1,181,148,1990,Melbourne,-378.334,1.449.867,Southern Metropolitan,14887
South Yarra,8/3 Barnsbury Rd,2,u,505000,S,LITTLE,30.07.2016,3.Mar,3141,2,1,1,0,72,1969,Stonnington,-378.453,1.450.012,Southern Metropolitan,14887
South Yarra,303/3 Clara St,1,u,330000,PI,Dingle,30.07.2016,3.Mar,3141,2,1,1,0,,2011,Stonnington,-378.421,1.449.978,Southern Metropolitan,14887
South Yarra,11/56 Darling St,1,u,687000,S,Kay,30.07.2016,3.Mar,3141,2,1,2,0,,,Stonnington,-378.352,1.449.922,Southern Metropolitan,14887
Southbank,41/106 Southbank Bvd,3,u,720000,S,VICPROP,3.09.2016,1.Şub,3006,3,1,1,0,106,1993,Melbourne,-378.235,1.449.655,Southern Metropolitan,8400
Southbank,716/22 Dorcas St,1,u,385500,S,LITTLE,4.03.2017,1.Şub,3006,1,1,1,1826,,2010,Melbourne,-378.301,1.449.697,Southern Metropolitan,8400
Southbank,9/81 Dodds St,3,u,868000,SP,Greg,4.06.2016,1.Şub,3006,3,2,1,0,114,1995,Melbourne,-378.267,1.449.687,Southern Metropolitan,8400
Southbank,4/55 Kavanagh St,2,u,590000,S,Marshall,4.06.2016,1.Şub,3006,2,1,1,0,75,,Melbourne,-378.235,1.449.655,Southern Metropolitan,8400
Southbank,293/88 Kavanagh St,2,u,530000,VB,Greg,4.06.2016,1.Şub,3006,2,1,1,0,84,2003,Melbourne,-378.246,1.449.632,Southern Metropolitan,8400
Southbank,92/99 Whiteman St,2,u,650000,VB,Marshall,6.08.2016,1.Şub,3006,2,2,1,0,110,2000,Melbourne,-378.273,1.449.556,Southern Metropolitan,8400
Southbank,6/77 Dodds St,4,u,990000,S,Ray,7.05.2016,1.Şub,3006,4,3,1,0,172,1995,Melbourne,-378.267,1.449.687,Southern Metropolitan,8400
Southbank,2/95 Dodds St,2,u,623000,S,Cayzer,7.05.2016,1.Şub,3006,2,1,1,0,,1995,Melbourne,-37.828,1.449.683,Southern Metropolitan,8400
Southbank,1605/14 Kavanagh St,2,u,592500,S,Ray,7.05.2016,1.Şub,3006,2,2,1,0,100,2000,Melbourne,-378.227,1.449.664,Southern Metropolitan,8400
Southbank,208/102 Wells St,2,u,600000,S,Greg,7.11.2016,1.Şub,3006,2,2,1,0,99,1995,Melbourne,-37.828,1.449.683,Southern Metropolitan,8400
Southbank,1712/39 Coventry St,2,u,485000,PI,Dingle,10.09.2016,1.Şub,3006,2,1,1,2121,,2013,Melbourne,-378.295,1.449.692,Southern Metropolitan,8400
Southbank,308/18 Kavanagh St,1,u,455000,S,Greg,11.02.2017,1.Şub,3006,1,1,0,760,70,2007,Melbourne,-378.228,1.449.661,Southern Metropolitan,8400
Southbank,1509/152 Sturt St,2,u,569000,S,MICM,11.03.2017,1.Şub,3006,2,2,1,3878,,2012,Melbourne,-378.255,1.449.665,Southern Metropolitan,8400
Southbank,80 Coventry St,3,h,1220000,S,Greg,12.11.2016,1.Şub,3006,3,1,1,0,,,Melbourne,-378.288,1.449.679,Southern Metropolitan,8400
Southbank,6/85 Dodds St,4,u,1250000,S,Kay,12.11.2016,1.Şub,3006,4,3,1,0,176,2000,Melbourne,-378.267,1.449.687,Southern Metropolitan,8400
Southbank,909/118 Kavanagh St,2,u,430000,PI,Dingle,12.11.2016,1.Şub,3006,2,2,0,2295,,2014,Melbourne,-378.256,1.449.622,Southern Metropolitan,8400
Southbank,406/152 Sturt St,1,u,480000,VB,Greg,14.05.2016,1.Şub,3006,1,1,1,3878,,2012,Melbourne,-378.255,1.449.665,Southern Metropolitan,8400
Southbank,125/173 City Rd,1,u,425000,VB,Greg,16.04.2016,1.Şub,3006,1,1,1,0,57,2004,Melbourne,-378.245,1.449.622,Southern Metropolitan,8400
Southbank,114 Gladstone St,2,h,815000,SP,Cayzer,16.07.2016,1.Şub,3006,2,1,0,0,,,Melbourne,-378.297,1.449.499,Southern Metropolitan,8400
Southbank,7/100 Wells St,3,u,740000,VB,Greg,16.07.2016,1.Şub,3006,3,2,1,0,105,1994,Port Phillip,-37.828,1.449.683,Southern Metropolitan,8400
Southbank,808/8 Kavanagh St,2,u,580000,VB,Whiting,18.03.2017,1.Şub,3006,2,1,1,0,,2010,Melbourne,-378.226,1.449.667,Southern Metropolitan,8400
Southbank,85 Montague St,3,h,700000,VB,Cayzer,18.06.2016,1.Şub,3006,3,1,0,199,,1947,Melbourne,-378.299,1.449.496,Southern Metropolitan,8400
Southbank,2/66 Coventry St,2,u,660000,S,RT,19.11.2016,1.Şub,3006,2,1,1,0,77,2000,Melbourne,-378.288,1.449.679,Southern Metropolitan,8400
Southbank,601/65 Coventry St,2,u,622500,S,hockingstuart,22.05.2016,1.Şub,3006,2,2,1,2955,67,2013,Melbourne,-378.299,1.449.679,Southern Metropolitan,8400
Southbank,2005/39 Coventry St,2,u,690000,S,Greg,23.04.2016,1.Şub,3006,2,3,1,0,,2013,Melbourne,-378.295,1.449.692,Southern Metropolitan,8400
Southbank,3303/9 Power St,2,u,800000,PI,Marshall,24.09.2016,1.Şub,3006,2,2,2,0,73,2014,Melbourne,-378.229,1.449.612,Southern Metropolitan,8400
Southbank,73/1 Riverside Qy,2,u,540000,S,Dingle,24.09.2016,1.Şub,3006,2,2,1,0,93,1994,Melbourne,-37.822,1.449.637,Southern Metropolitan,8400
Southbank,75/285 City Rd,1,u,370000,VB,Dingle,30.07.2016,1.Şub,3006,1,1,1,546,51,2000,Melbourne,-378.274,1.449.587,Southern Metropolitan,8400
Southbank,61/88 Wells St,3,u,720000,VB,VICPROP,30.07.2016,1.Şub,3006,3,2,1,0,112,,Melbourne,-378.273,1.449.685,Southern Metropolitan,8400
Spotswood,73 The Avenue,3,h,1040000,S,hockingstuart,3.09.2016,7.Tem,3015,3,1,3,690,,1950,Hobsons Bay,-378.272,1.448.789,Western Metropolitan,1223
Spotswood,10 Raleigh St,3,h,855000,S,RT,6.08.2016,7.Tem,3015,3,1,1,326,112,1991,Hobsons Bay,-37.831,1.448.884,Western Metropolitan,1223
Spotswood,6 McNeilage St,2,h,832500,S,Jas,7.05.2016,7.Tem,3015,2,1,2,562,116,1950,Hobsons Bay,-378.333,1.448.868,Western Metropolitan,1223
Spotswood,18 Vernier St,2,h,850000,S,Jas,8.10.2016,7.Tem,3015,2,1,2,502,104,1950,Hobsons Bay,-378.263,1.448.775,Western Metropolitan,1223
Spotswood,47 Hudsons Rd,3,h,1080000,S,Jas,10.09.2016,7.Tem,3015,3,1,2,472,95,1950,Hobsons Bay,-378.302,1.448.885,Western Metropolitan,1223
Spotswood,16 Watt St,4,h,1170000,VB,Jas,10.12.2016,7.Tem,3015,4,2,2,489,,,Hobsons Bay,-378.279,144.874,Western Metropolitan,1223
Spotswood,24 Forrest St,3,h,927000,S,Williams,12.06.2016,7.Tem,3015,3,1,0,274,131,1910,Hobsons Bay,-378.282,1.448.856,Western Metropolitan,1223
Spotswood,59 Hope St,4,h,850000,VB,RT,12.11.2016,7.Tem,3015,4,2,0,389,158,1990,Hobsons Bay,-378.284,1.448.861,Western Metropolitan,1223
Spotswood,13 Robb St,3,h,831000,S,Biggin,16.04.2016,7.Tem,3015,3,1,0,353,109,1890,Hobsons Bay,-378.309,144.889,Western Metropolitan,1223
Spotswood,13 Abbott St,3,h,835000,S,Williams,17.09.2016,7.Tem,3015,2,1,3,459,,,Hobsons Bay,-378.255,1.448.709,Western Metropolitan,1223
Spotswood,118 The Avenue,4,t,840000,S,Jas,17.09.2016,7.Tem,3015,3,3,2,278,277,2015,Hobsons Bay,-378.261,1.448.718,Western Metropolitan,1223
Spotswood,154 Hudsons Rd,4,h,1315000,S,hockingstuart,18.06.2016,7.Tem,3015,4,2,3,830,134,1920,Hobsons Bay,-37.829,1.448.807,Western Metropolitan,1223
Spotswood,116 The Avenue,3,h,1035000,S,Jas,19.11.2016,7.Tem,3015,3,1,2,675,,,Hobsons Bay,-378.261,144.872,Western Metropolitan,1223
Spotswood,6 Abbott St,4,h,1161000,S,Williams,25.02.2017,7.Tem,3015,4,2,5,742,236,2000,Hobsons Bay,-378.248,1.448.707,Western Metropolitan,1223
Spotswood,14A Kernot St,3,h,775000,S,McGrath,25.02.2017,7.Tem,3015,3,1,1,435,,,Hobsons Bay,-378.279,144.873,Western Metropolitan,1223
Spotswood,27 The Avenue,3,h,1016000,SP,Jas,26.07.2016,7.Tem,3015,3,1,1,320,134,1940,Hobsons Bay,-378.277,1.448.841,Western Metropolitan,1223
Spotswood,4 Steel St,3,h,690000,S,Biggin,27.06.2016,7.Tem,3015,4,1,2,532,518,1965,Hobsons Bay,-378.248,1.448.717,Western Metropolitan,1223
Spotswood,66 The Avenue,3,h,1070000,S,Village,27.11.2016,7.Tem,3015,2,1,2,526,127,1950,Hobsons Bay,-378.267,1.448.779,Western Metropolitan,1223
Spotswood,59 Hope St,4,h,871500,PI,Jas,28.08.2016,7.Tem,3015,4,2,0,389,158,1990,Hobsons Bay,-378.284,1.448.861,Western Metropolitan,1223
St Kilda,1/170 Barkly St,2,u,509000,S,hockingstuart,3.09.2016,6.Oca,3182,2,1,1,0,,,Port Phillip,-378.679,1.449.813,Southern Metropolitan,13240
St Kilda,31/12 Clyde St,1,u,380000,PI,McGrath,3.09.2016,6.Oca,3182,1,1,1,0,50,1960,Port Phillip,-378.656,1.449.782,Southern Metropolitan,13240
St Kilda,1/76 Carlisle St,2,u,430000,S,Woodards,3.12.2016,6.Oca,3182,2,1,1,0,71,1970,Port Phillip,-378.675,1.449.851,Southern Metropolitan,13240
St Kilda,8/15 Herbert St,2,u,640000,S,hockingstuart,3.12.2016,6.Oca,3182,2,1,1,1055,,,Port Phillip,-378.715,1.449.827,Southern Metropolitan,13240
St Kilda,5/18 Marine Pde,2,u,602000,S,Wilson,3.12.2016,6.Oca,3182,2,1,0,0,66,1930,Port Phillip,-378.707,1.449.765,Southern Metropolitan,13240
St Kilda,33/1 St Kilda Rd,2,u,575000,SP,hockingstuart,3.12.2016,6.Oca,3182,2,1,1,0,75,1970,Port Phillip,-378.573,1.449.825,Southern Metropolitan,13240
St Kilda,10/81 Alma Rd,2,u,495000,PI,Buxton,4.03.2017,6.Oca,3182,2,1,1,0,74,1970,Port Phillip,-378.616,1.449.907,Southern Metropolitan,13240
St Kilda,71 Barkly St,5,h,2000000,VB,Wilson,4.03.2017,6.Oca,3182,5,2,2,436,,1910,Port Phillip,-378.618,144.982,Southern Metropolitan,13240
St Kilda,10/352 Canterbury Rd,2,u,500000,S,Wilson,4.03.2017,6.Oca,3182,2,1,1,5530,70,2001,Port Phillip,-37.859,1.449.767,Southern Metropolitan,13240
St Kilda,26/12 Clyde St,2,u,530000,PI,Buxton,4.03.2017,6.Oca,3182,2,1,1,6186,,,Port Phillip,-378.656,1.449.782,Southern Metropolitan,13240
St Kilda,59 Clyde St,3,h,1891000,S,Marshall,4.03.2017,6.Oca,3182,3,2,3,384,123,1915,Port Phillip,-378.645,1.449.805,Southern Metropolitan,13240
St Kilda,48 Greeves St,4,h,2000000,VB,Gary,4.03.2017,6.Oca,3182,4,2,3,420,160,1910,Port Phillip,-378.667,1.449.832,Southern Metropolitan,13240
St Kilda,32 Gurner St,4,h,2220000,S,hockingstuart,4.03.2017,6.Oca,3182,4,2,2,402,,1914,Port Phillip,-37.861,1.449.819,Southern Metropolitan,13240
St Kilda,3/33 Robe St,3,u,1500000,VB,Castran,4.03.2017,6.Oca,3182,3,1,1,1669,176,1920,Port Phillip,-378.646,1.449.786,Southern Metropolitan,13240
St Kilda,91 Spenser St,4,h,2455000,S,Frank,4.03.2017,6.Oca,3182,4,1,1,300,,,Port Phillip,-378.725,144.979,Southern Metropolitan,13240
St Kilda,7 Victoria St,3,h,2000000,VB,Wilson,4.03.2017,6.Oca,3182,3,2,2,176,192,1880,Port Phillip,-378.641,1.449.739,Southern Metropolitan,13240
St Kilda,1/62 Wellington St,1,u,500000,SP,Biggin,4.03.2017,6.Oca,3182,1,1,1,2335,58,2002,Port Phillip,-378.571,144.987,Southern Metropolitan,13240
St Kilda,10/69 Wellington St,2,u,685000,S,Greg,4.03.2017,6.Oca,3182,2,2,2,0,102,1999,Port Phillip,-378.568,1.449.873,Southern Metropolitan,13240
St Kilda,32/10 Acland St,1,u,380000,S,Whiting,4.06.2016,6.Oca,3182,1,1,1,2879,49,1967,Port Phillip,-37.863,1.449.747,Southern Metropolitan,13240
St Kilda,2/63 Carlisle St,2,u,465000,S,Marshall,4.06.2016,6.Oca,3182,2,1,1,0,,1960,Port Phillip,-378.676,1.449.834,Southern Metropolitan,13240
St Kilda,7/1 St Kilda Rd,3,u,616000,S,Pride,4.06.2016,6.Oca,3182,2,2,2,0,115,1995,Port Phillip,-378.573,1.449.825,Southern Metropolitan,13240
St Kilda,74 Chapel St,2,h,875000,S,Noel,6.08.2016,6.Oca,3182,2,1,0,94,,,Port Phillip,-37.867,144.991,Southern Metropolitan,13240
St Kilda,18/41 Chapel St,3,u,610000,S,hockingstuart,7.05.2016,6.Oca,3182,3,1,2,7170,,,Port Phillip,-37.861,1.449.915,Southern Metropolitan,13240
St Kilda,14/89 Fitzroy St,1,u,400000,VB,Gary,7.05.2016,6.Oca,3182,1,1,1,0,53,1998,Port Phillip,-378.605,1.449.769,Southern Metropolitan,13240
St Kilda,20/62 Wellington St,1,u,450000,SP,McGrath,7.05.2016,6.Oca,3182,1,1,1,0,,,Port Phillip,-378.571,144.987,Southern Metropolitan,13240
St Kilda,4/285 Barkly St,1,u,451000,S,McGrath,7.11.2016,6.Oca,3182,1,1,1,0,41,2009,Port Phillip,-378.731,1.449.799,Southern Metropolitan,13240
St Kilda,2/19 Eildon Rd,3,t,1400000,VB,McGrath,7.11.2016,6.Oca,3182,3,2,2,128,183,2002,Port Phillip,-378.624,1.449.768,Southern Metropolitan,13240
St Kilda,6/4 Gurner St,2,u,455000,S,Domain,7.11.2016,6.Oca,3182,2,1,1,0,,,Port Phillip,-378.619,1.449.802,Southern Metropolitan,13240
St Kilda,8/12 Charnwood Rd,2,u,487500,S,Pride,8.10.2016,6.Oca,3182,2,1,2,1676,,,Port Phillip,-378.585,1.449.852,Southern Metropolitan,13240
St Kilda,26/69 Wellington St,1,u,459000,SP,Gary,8.10.2016,6.Oca,3182,1,1,1,0,59,1995,Port Phillip,-378.568,1.449.873,Southern Metropolitan,13240
St Kilda,5/72 Barkly St,1,u,395000,SP,Buxton,10.09.2016,6.Oca,3182,1,1,1,1286,,1975,Port Phillip,-378.621,1.449.823,Southern Metropolitan,13240
St Kilda,9/12 Charnwood Rd,2,u,560000,S,Rodney,10.09.2016,6.Oca,3182,2,1,2,1676,,,Port Phillip,-378.585,1.449.852,Southern Metropolitan,13240
St Kilda,3/19 Herbert St,2,u,520000,PI,Marshall,10.09.2016,6.Oca,3182,2,1,1,1034,55,1950,Port Phillip,-378.717,1.449.829,Southern Metropolitan,13240
St Kilda,7 Robe St,3,h,2720000,S,Marshall,10.09.2016,6.Oca,3182,3,2,0,367,,1868,Port Phillip,-378.658,1.449.766,Southern Metropolitan,13240
St Kilda,25/69 Wellington St,2,u,542500,PI,McGrath,10.09.2016,6.Oca,3182,2,1,1,0,,,Port Phillip,-378.568,1.449.873,Southern Metropolitan,13240
St Kilda,5/240 Barkly St,1,u,370500,S,hockingstuart,10.12.2016,6.Oca,3182,1,1,1,0,46,1960,Port Phillip,-378.722,1.449.805,Southern Metropolitan,13240
St Kilda,18 Crimea St,5,h,5046000,S,Abercromby's,10.12.2016,6.Oca,3182,5,3,3,1294,378,1884,Port Phillip,-378.589,1.449.883,Southern Metropolitan,13240
St Kilda,26/12 Fitzroy St,1,u,385000,PI,hockingstuart,10.12.2016,6.Oca,3182,1,1,1,0,53,2005,Port Phillip,-378.614,1.449.741,Southern Metropolitan,13240
St Kilda,77 Spenser St,3,h,1900000,S,Pride,10.12.2016,6.Oca,3182,3,2,2,289,122,1979,Port Phillip,-378.726,1.449.782,Southern Metropolitan,13240
St Kilda,216/5 Alma Rd,1,u,475000,SP,Buxton,11.02.2017,6.Oca,3182,1,1,1,0,,,Port Phillip,-378.605,1.449.834,Southern Metropolitan,13240
St Kilda,12/352 Canterbury Rd,2,u,390000,VB,Buxton,11.02.2017,6.Oca,3182,2,1,1,0,73,2000,Port Phillip,-37.859,1.449.767,Southern Metropolitan,13240
St Kilda,11/10 Carlisle St,1,u,500000,VB,Buxton,11.02.2017,6.Oca,3182,1,1,1,0,57,2001,Port Phillip,-378.668,1.449.801,Southern Metropolitan,13240
St Kilda,37/151 Fitzroy St,2,u,571000,S,Whiting,12.06.2016,6.Oca,3182,2,1,1,7458,,,Port Phillip,-378.591,144.979,Southern Metropolitan,13240
St Kilda,5/171 Fitzroy St,2,u,690000,VB,hockingstuart,12.06.2016,6.Oca,3182,2,1,0,0,100,,Port Phillip,-378.579,144.981,Southern Metropolitan,13240
St Kilda,201/63 Acland St,1,u,430000,SP,Buxton,12.11.2016,6.Oca,3182,1,1,1,1409,63,2000,Port Phillip,-378.661,1.449.772,Southern Metropolitan,13240
St Kilda,3/11 Burnett St,1,u,420000,SP,Wilson,12.11.2016,6.Oca,3182,1,1,0,954,,1945,Port Phillip,-378.612,1.449.804,Southern Metropolitan,13240
St Kilda,25/52 Fitzroy St,1,u,392000,S,hockingstuart,12.11.2016,6.Oca,3182,1,1,1,0,43,2002,Port Phillip,-378.599,1.449.766,Southern Metropolitan,13240
St Kilda,12 Gurner St,4,h,1900000,PI,Wilson,12.11.2016,6.Oca,3182,4,2,2,507,202,1890,Port Phillip,-378.616,1.449.807,Southern Metropolitan,13240
St Kilda,3/15 Mitchell St,2,u,570000,S,Pride,12.11.2016,6.Oca,3182,2,1,1,628,,1960,Port Phillip,-378.681,1.449.844,Southern Metropolitan,13240
St Kilda,301/8 Blanche St,2,u,540000,SP,McGrath,13.08.2016,6.Oca,3182,2,1,1,0,70,2003,Port Phillip,-378.653,1.449.824,Southern Metropolitan,13240
St Kilda,14/31 Burnett St,2,u,475000,SP,McGrath,13.08.2016,6.Oca,3182,2,1,1,0,83,1970,Port Phillip,-378.604,1.449.817,Southern Metropolitan,13240
St Kilda,307/2 Chaucer St,1,u,335000,SP,Wilson,13.08.2016,6.Oca,3182,1,1,0,0,,2013,Port Phillip,-378.682,1.449.782,Southern Metropolitan,13240
St Kilda,20/220 Barkly St,2,u,570000,PI,Buxton,14.05.2016,6.Oca,3182,2,2,1,0,70,2000,Port Phillip,-378.709,1.449.807,Southern Metropolitan,13240
St Kilda,201/8 Blanche St,2,u,561000,S,hockingstuart,14.05.2016,6.Oca,3182,2,1,1,0,,,Port Phillip,-378.653,1.449.824,Southern Metropolitan,13240
St Kilda,4/25 Jackson St,2,u,400000,PI,Biggin,14.05.2016,6.Oca,3182,2,1,1,0,65,1970,Port Phillip,-378.619,144.976,Southern Metropolitan,13240
St Kilda,54 Pakington St,2,h,1220000,S,Jellis,14.05.2016,6.Oca,3182,2,1,1,208,,,Port Phillip,-378.659,1.449.887,Southern Metropolitan,13240
St Kilda,52 Blanche St,3,h,920000,PI,Marshall,15.10.2016,6.Oca,3182,3,2,2,124,134,2000,Port Phillip,-378.656,1.449.851,Southern Metropolitan,13240
St Kilda,21/127 Grey St,1,u,330000,SA,hockingstuart,15.10.2016,6.Oca,3182,1,1,1,653,,,Port Phillip,-378.642,1.449.814,Southern Metropolitan,13240
St Kilda,3/38 Barkly St,2,u,503500,S,Buxton,16.04.2016,6.Oca,3182,2,1,1,683,72,1940,Port Phillip,-378.594,1.449.828,Southern Metropolitan,13240
St Kilda,4/58 Grey St,2,u,580000,PI,McGrath,16.04.2016,6.Oca,3182,2,1,0,0,95,1930,Port Phillip,-378.617,1.449.796,Southern Metropolitan,13240
St Kilda,17/51 Chapel St,1,u,360000,S,McGrath,16.07.2016,6.Oca,3182,1,1,1,0,,,Port Phillip,-378.627,1.449.912,Southern Metropolitan,13240
St Kilda,416/163 Fitzroy St,1,u,320000,VB,LITTLE,16.07.2016,6.Oca,3182,1,2,1,0,,2013,Port Phillip,-378.587,1.449.797,Southern Metropolitan,13240
St Kilda,52/167 Fitzroy St,3,t,1295000,S,Rodney,16.07.2016,6.Oca,3182,3,2,2,0,200,2000,Port Phillip,-378.584,1.449.802,Southern Metropolitan,13240
